id,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,price,price_quote_price_per_night,minimum_nights,number_of_reviews,review_scores_rating,city
1267173695236660550,43.78098831556496,11.26440581534422,Entire rental unit,Entire home/apt,4,2.0,2.0,410.0,410.0,1.0,40,4.85,Florence
1267188629841620092,43.77497,11.24695,Entire rental unit,Entire home/apt,6,2.0,3.0,208.96,208.96,31.0,0,4.7,Florence
1267288545429925176,43.76869920000001,11.247434,Entire rental unit,Entire home/apt,6,2.0,2.0,320.0,320.0,1.0,100,4.83,Florence
1267470925435622586,43.76934929999999,11.2371546,Entire condo,Entire home/apt,4,1.0,2.0,212.0,212.0,1.0,1,5.0,Florence
1267808152112743646,43.77493,11.21197,Private room in condo,Private room,2,1.0,2.0,86.0,86.0,1.0,36,5.0,Florence
1267962675152777182,43.770154,11.212834,Entire rental unit,Entire home/apt,8,2.0,3.0,170.0,170.0,2.0,7,4.71,Florence
1268014339167809004,43.77417,11.24205,Entire rental unit,Entire home/apt,3,1.0,1.0,55.32,55.32,31.0,0,4.96,Florence
1268122960521448386,43.77104651801054,11.26346287354126,Entire condo,Entire home/apt,3,1.0,1.0,120.0,120.0,1.0,49,4.53,Florence
1268134328071524660,43.771062012805984,11.263398500524904,Entire condo,Entire home/apt,4,1.0,2.0,111.0,111.0,1.0,51,4.37,Florence
1268255872922510217,43.76561138254884,11.281829370587545,Private room in bed and breakfast,Private room,4,2.0,2.0,172.32,172.32,2.0,3,4.67,Florence
1268579717824572966,43.78341689454577,11.266993957867394,Entire rental unit,Entire home/apt,4,1.0,2.0,154.25,154.25,1.0,9,5.0,Florence
1268630223627310851,43.78414,11.25596,Entire rental unit,Entire home/apt,4,1.0,1.0,399.67,399.67,3.0,0,4.5,Florence
1268644755025241263,43.76498907744916,11.244963256198629,Entire rental unit,Entire home/apt,2,1.0,1.0,168.0,168.0,1.0,40,4.88,Florence
1268645624965730596,43.76872827427041,11.259565481614672,Entire rental unit,Entire home/apt,8,3.0,3.0,324.0,324.0,1.0,119,4.77,Florence
1268648404238355147,43.7757741,11.2599703,Entire rental unit,Entire home/apt,2,1.0,1.0,190.0,190.0,1.0,0,5.0,Florence
1268724296842767587,43.7729835,11.2478082,Entire rental unit,Entire home/apt,6,2.0,3.0,284.0,284.0,2.0,77,4.74,Florence
1268777418726460858,43.77596,11.2521615,Entire condo,Entire home/apt,3,1.0,1.0,142.5,142.5,1.0,18,4.61,Florence
1268813676979031733,43.7798721,11.3283878,Entire villa,Entire home/apt,16,7.0,9.0,10180.4,10180.4,5.0,0,4.66,Florence
1269000605161111718,43.78031,11.26168,Entire condo,Entire home/apt,3,1.0,1.0,159.31,159.31,2.0,45,4.93,Florence
1269347486372858792,43.76648869334056,11.251356651684166,Entire rental unit,Entire home/apt,2,1.0,1.0,231.0,231.0,1.0,32,4.84,Florence
1269410821413078525,43.7753308,11.2648337,Entire rental unit,Entire home/apt,4,1.0,1.0,150.0,150.0,1.0,34,4.41,Florence
1269442815852205720,43.76678,11.25331,Entire condo,Entire home/apt,2,1.0,1.0,170.14,170.14,2.0,57,4.75,Florence
1269475502144591586,43.770154,11.212834,Entire rental unit,Entire home/apt,4,1.0,2.0,132.5,132.5,2.0,5,4.8,Florence
1269494996245189822,43.77135,11.23499,Entire rental unit,Entire home/apt,5,2.0,2.0,112.98,112.98,1.0,185,4.6,Florence
1269502059645432720,43.79619,11.19759,Entire home,Entire home/apt,2,1.0,1.0,166.0,166.0,1.0,13,4.92,Florence
1269520302997400990,43.7739081,11.262062,Entire serviced apartment,Entire home/apt,2,1.0,1.0,112.5,112.5,1.0,2,5.0,Florence
1269543653944135262,43.7917057,11.2444695,Entire condo,Entire home/apt,5,1.0,2.0,159.88,159.88,2.0,49,5.0,Florence
1270163164685271182,43.77647,11.29706,Entire rental unit,Entire home/apt,4,2.0,2.0,327.0,327.0,1.0,11,4.45,Florence
