id,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,price,price_quote_price_per_night,minimum_nights,number_of_reviews,review_scores_rating,city
639627,41.88894555728055,12.493668813245556,Entire rental unit,Entire home/apt,7,2.0,2.0,159.77,159.77,1.0,777,4.9,Rome
642001,41.89448,12.47549,Entire rental unit,Entire home/apt,2,1.0,1.0,165.67,165.67,3.0,206,4.73,Rome
647163,41.897587,12.479104,Entire rental unit,Entire home/apt,3,2.0,2.0,257.83,257.83,6.0,98,4.71,Rome
650151,41.84482,12.54837,Entire loft,Entire home/apt,2,1.0,1.0,120.0,120.0,1.0,380,4.93,Rome
654241,41.90782,12.43465,Entire rental unit,Entire home/apt,4,1.0,1.0,147.0,147.0,1.0,106,4.61,Rome
657412,41.89504,12.44677,Entire rental unit,Entire home/apt,4,1.0,1.0,142.67,142.67,2.0,145,4.68,Rome
662235,41.87991,12.46829,Entire rental unit,Entire home/apt,4,1.0,1.0,178.02,178.02,1.0,407,4.68,Rome
667421,41.82514430645589,12.401218861341476,Entire guest suite,Entire home/apt,4,1.0,1.0,84.0,84.0,1.0,225,4.77,Rome
672101,41.88050842285156,12.466065406799316,Entire rental unit,Entire home/apt,4,1.0,1.0,135.8,135.8,4.0,190,4.65,Rome
679886,41.92878,12.48402,Entire rental unit,Entire home/apt,4,1.0,2.0,135.0,135.0,2.0,175,4.48,Rome
683861,41.8897671,12.4988828,Entire rental unit,Entire home/apt,4,1.0,1.0,153.73,153.73,1.0,302,4.8,Rome
690097,41.88915,12.52988,Entire vacation home,Entire home/apt,3,1.0,1.0,59.14,59.14,31.0,115,4.8,Rome
691189,41.89392,12.50732,Private room in guesthouse,Private room,2,1.0,1.0,101.75,101.75,1.0,610,4.73,Rome
691626,41.88726,12.50831,Room in boutique hotel,Hotel room,2,1.0,1.0,125.0,125.0,1.0,413,4.87,Rome
692218,41.88726,12.50831,Room in boutique hotel,Hotel room,2,1.0,1.0,115.0,115.0,1.0,419,4.88,Rome
692245,41.88726,12.50831,Room in boutique hotel,Hotel room,2,1.0,1.0,115.0,115.0,1.0,295,4.91,Rome
693077,41.90586,12.468,Room in serviced apartment,Hotel room,2,1.0,1.0,130.0,130.0,1.0,5,3.6,Rome
695228,41.90488,12.4866,Entire condo,Entire home/apt,4,1.0,1.0,257.0,257.0,2.0,232,4.76,Rome
696277,41.88436,12.46883,Entire rental unit,Entire home/apt,2,1.0,1.0,184.67,184.67,1.0,262,4.91,Rome
697070,41.79109,12.41134,Entire rental unit,Entire home/apt,3,1.0,1.0,99.0,99.0,2.0,180,4.81,Rome
704162,41.891705,12.467947,Entire rental unit,Entire home/apt,2,1.0,1.0,170.0,170.0,2.0,140,4.75,Rome
711649,41.89544,12.45438,Entire rental unit,Entire home/apt,6,1.0,2.0,178.78,178.78,3.0,66,4.62,Rome
712185,41.89774,12.45747,Entire rental unit,Entire home/apt,6,2.0,2.0,205.0,205.0,1.0,169,4.75,Rome
721874,41.77664,12.36208,Entire rental unit,Entire home/apt,4,1.0,1.0,72.34,72.34,31.0,47,4.74,Rome
723163,41.893173,12.473639,Entire rental unit,Entire home/apt,6,2.0,2.0,354.0,354.0,2.0,34,4.29,Rome
723197,41.90508,12.44315,Entire rental unit,Entire home/apt,4,1.5,2.0,160.0,160.0,3.0,11,4.91,Rome
723544,41.84891,12.52269,Entire cottage,Entire home/apt,2,1.0,1.0,212.09,212.09,3.0,65,4.95,Rome
724050,41.89199,12.46566,Entire rental unit,Entire home/apt,2,1.0,1.0,116.74,116.74,3.0,142,4.78,Rome
728961,41.93041,12.46645,Entire rental unit,Entire home/apt,4,2.0,2.0,89.03,89.03,31.0,4,4.75,Rome
730032,41.88974,12.47319,Entire rental unit,Entire home/apt,3,1.0,2.0,331.0,331.0,2.0,95,4.9,Rome
730793,41.92065,12.46287,Entire condo,Entire home/apt,9,3.0,3.0,274.19,274.19,31.0,19,4.56,Rome
731825,41.90646,12.48051,Entire rental unit,Entire home/apt,4,2.0,2.0,447.0,447.0,1.0,129,4.88,Rome
732058,41.89375,12.48703,Entire rental unit,Entire home/apt,4,1.0,2.0,160.0,160.0,3.0,350,4.76,Rome
732890,41.90536,12.48789,Entire condo,Entire home/apt,4,2.0,2.0,205.67,205.67,3.0,125,4.63,Rome
735417,41.899505615234375,12.472123146057127,Entire condo,Entire home/apt,5,1.0,2.0,430.0,430.0,3.0,177,4.74,Rome
739341,41.89504,12.44084,Entire vacation home,Entire home/apt,3,1.0,1.0,114.33,114.33,3.0,154,4.88,Rome
744651,41.89989,12.46541,Entire rental unit,Entire home/apt,3,1.0,1.0,245.36,245.36,2.0,330,4.99,Rome
750472,41.91901016235352,12.471966743469238,Entire rental unit,Entire home/apt,7,3.0,3.0,385.0,385.0,2.0,82,4.78,Rome
756083,41.8838,12.49911,Entire rental unit,Entire home/apt,6,2.0,2.0,177.33,177.33,6.0,164,4.61,Rome
758338,41.89623260498047,12.452220916748049,Entire condo,Entire home/apt,2,1.0,1.0,150.46,150.46,2.0,142,4.83,Rome
758874,41.90394,12.48113,Entire rental unit,Entire home/apt,3,2.0,2.0,316.0,316.0,3.0,246,4.88,Rome
759644,41.90699,12.46925,Entire rental unit,Entire home/apt,10,5.0,5.0,666.67,666.67,1.0,232,4.94,Rome
766376,41.91466,12.45158,Private room in rental unit,Private room,4,1.0,2.0,109.0,109.0,1.0,10,3.8,Rome
769178,41.9215,12.46189,Entire rental unit,Entire home/apt,2,1.0,1.0,227.33,227.33,3.0,55,4.84,Rome
770099,41.88766,12.46626,Entire rental unit,Entire home/apt,3,1.0,1.0,425.0,425.0,1.0,143,4.81,Rome
771124,41.87786,12.51757,Entire rental unit,Entire home/apt,2,1.0,1.0,131.24,131.24,1.0,682,4.9,Rome
771363,41.8987,12.45384,Entire rental unit,Entire home/apt,6,1.0,2.0,167.67,167.67,3.0,118,4.8,Rome
773473,41.908821,12.478505,Entire rental unit,Entire home/apt,2,1.0,1.0,269.0,269.0,1.0,332,4.83,Rome
773478,41.89449,12.5049,Entire loft,Entire home/apt,5,1.0,2.0,178.67,178.67,3.0,262,4.68,Rome
773978,41.88131,12.46726,Entire rental unit,Entire home/apt,12,3.0,6.0,622.0,622.0,2.0,243,4.88,Rome
781445,41.90181,12.48793,Entire condo,Entire home/apt,3,1.0,1.0,132.0,132.0,3.0,423,4.41,Rome
782198,41.903761784697686,12.487722113728523,Entire condo,Entire home/apt,3,1.0,1.0,154.06,154.06,2.0,436,4.5,Rome
782316,41.90286,12.45917,Entire rental unit,Entire home/apt,4,1.0,2.0,142.27,142.27,3.0,343,4.66,Rome
783263,41.90121,12.47413,Entire rental unit,Entire home/apt,3,1.0,1.0,163.5,163.5,2.0,227,4.47,Rome
794009,41.90592,12.46319,Entire rental unit,Entire home/apt,6,3.0,3.0,342.67,342.67,3.0,350,4.95,Rome
794880,41.89642333984375,12.457311630249023,Entire condo,Entire home/apt,2,1.0,1.0,106.5,106.5,3.0,96,4.97,Rome
795513,41.90474,12.46142,Entire rental unit,Entire home/apt,6,2.0,2.0,365.33,365.33,3.0,30,5.0,Rome
797400,41.89441,12.46356,Entire rental unit,Entire home/apt,2,1.0,1.0,128.5,128.5,2.0,169,4.63,Rome
797406,41.91153,12.45471,Entire rental unit,Entire home/apt,8,1.0,2.0,167.0,167.0,2.0,289,4.66,Rome
800145,41.86252,12.49097,Entire rental unit,Entire home/apt,3,1.0,1.0,122.2,122.2,5.0,35,4.94,Rome
801311,41.91677,12.49941,Entire rental unit,Entire home/apt,4,1.0,1.0,167.67,167.67,3.0,67,4.97,Rome
806822,41.89899063110352,12.466546058654783,Entire rental unit,Entire home/apt,4,1.0,1.0,191.67,191.67,1.0,309,4.95,Rome
808450,41.89491,12.47245,Entire rental unit,Entire home/apt,5,2.0,2.0,331.0,331.0,3.0,211,4.85,Rome
812342,41.8965,12.49513,Entire rental unit,Entire home/apt,2,1.0,1.0,200.0,200.0,1.0,127,4.49,Rome
812387,41.894805908203125,12.486903190612791,Entire condo,Entire home/apt,4,1.0,2.0,235.43,235.43,2.0,386,4.93,Rome
818616,41.89395904541016,12.48861312866211,Entire vacation home,Entire home/apt,4,1.0,1.0,304.33,304.33,3.0,260,4.93,Rome
818839,41.89116,12.50677,Entire rental unit,Entire home/apt,2,1.0,1.0,114.12,114.12,2.0,237,4.57,Rome
820686,41.87942886352539,12.478404998779297,Entire rental unit,Entire home/apt,2,1.5,1.0,263.0,263.0,1.0,121,4.76,Rome
820984,41.90657,12.45835,Entire rental unit,Entire home/apt,11,2.0,3.0,628.0,628.0,1.0,90,4.82,Rome
827269,41.8882,12.46628,Entire loft,Entire home/apt,2,1.5,1.0,182.59,182.59,1.0,699,4.71,Rome
834023,41.8906,12.46778,Entire rental unit,Entire home/apt,4,1.0,1.0,229.0,229.0,1.0,549,4.87,Rome
836133,41.89631,12.44088,Entire condo,Entire home/apt,5,1.0,2.0,148.5,148.5,2.0,353,4.74,Rome
838023,41.89542,12.48964,Entire rental unit,Entire home/apt,4,1.0,1.0,164.5,164.5,2.0,256,4.84,Rome
841633,41.88174,12.52029,Entire condo,Entire home/apt,2,1.0,1.0,101.0,101.0,2.0,329,4.88,Rome
843160,41.90194,12.47162,Entire rental unit,Entire home/apt,2,1.0,2.0,148.67,148.67,3.0,229,4.72,Rome
843518,41.899291,12.450556,Entire rental unit,Entire home/apt,5,1.0,2.0,191.0,191.0,1.0,265,4.88,Rome
844662,41.89471,12.492996,Entire rental unit,Entire home/apt,4,1.0,1.0,152.0,152.0,2.0,273,4.85,Rome
844967,41.89146,12.46435,Entire rental unit,Entire home/apt,4,1.0,1.0,204.4,204.4,5.0,188,4.54,Rome
847691,41.90796,12.47738,Entire rental unit,Entire home/apt,4,1.0,1.0,163.8,163.8,3.0,354,4.8,Rome
848506,41.89461,12.47351,Entire rental unit,Entire home/apt,5,1.0,1.0,288.0,288.0,1.0,391,4.9,Rome
852680,41.891,12.48464,Entire rental unit,Entire home/apt,2,1.0,1.0,133.0,133.0,2.0,627,4.62,Rome
855707,41.87775,12.4624,Entire rental unit,Entire home/apt,3,2.0,2.0,73.2,73.2,31.0,16,4.27,Rome
857445,41.88102,12.4662,Entire rental unit,Entire home/apt,2,1.0,1.0,201.67,201.67,3.0,281,4.74,Rome
859685,41.96749,12.44839,Entire rental unit,Entire home/apt,3,1.0,1.0,108.5,108.5,2.0,33,4.73,Rome
861697,41.89743,12.47176,Entire loft,Entire home/apt,8,2.0,2.0,306.0,306.0,1.0,703,4.8,Rome
866666,41.88578,12.51438,Private room in condo,Private room,2,1.0,1.0,96.0,96.0,1.0,346,4.96,Rome
866871,41.89567,12.49496,Entire rental unit,Entire home/apt,3,1.0,1.0,150.33,150.33,2.0,767,4.87,Rome
870905,41.89946,12.46691,Entire rental unit,Entire home/apt,2,1.0,1.0,163.0,163.0,2.0,725,4.89,Rome
871542,41.88958,12.49462,Entire rental unit,Entire home/apt,5,1.0,2.0,201.67,201.67,2.0,769,4.86,Rome
872825,41.89951,12.43373,Entire rental unit,Entire home/apt,5,1.0,1.0,166.67,166.67,1.0,49,4.8,Rome
876289,41.89827,12.46167,Entire rental unit,Entire home/apt,6,2.0,2.0,259.05,259.05,2.0,193,4.35,Rome
882945,41.89009,12.46778,Entire rental unit,Entire home/apt,2,1.0,1.0,112.5,112.5,2.0,235,4.52,Rome
886953,41.90194,12.48761,Entire rental unit,Entire home/apt,4,1.0,1.0,177.0,177.0,2.0,313,4.77,Rome
888645,41.916537,12.457307,Entire rental unit,Entire home/apt,4,1.0,1.0,143.67,143.67,3.0,292,4.86,Rome
896524,41.89257,12.47351,Entire loft,Entire home/apt,2,1.0,1.0,97.0,97.0,2.0,491,4.61,Rome
897047,42.04887,12.57874,Entire cabin,Entire home/apt,4,1.0,1.0,148.5,148.5,2.0,29,4.52,Rome
899297,41.90643,12.45808,Private room in rental unit,Private room,7,2.0,2.0,219.45,219.45,31.0,122,4.62,Rome
900368,41.90937805175781,12.467823028564451,Entire condo,Entire home/apt,4,1.0,1.0,138.08,138.08,1.0,107,4.78,Rome
906915,41.89198,12.42994,Entire rental unit,Entire home/apt,4,1.0,2.0,144.0,144.0,1.0,456,4.92,Rome
909292,41.88293,12.4621,Entire rental unit,Entire home/apt,4,1.0,1.0,153.86,153.86,1.0,330,4.86,Rome
920132,41.89163,12.4702,Entire condo,Entire home/apt,4,2.0,2.0,207.0,207.0,3.0,222,4.64,Rome
930655,41.89688,12.49834,Entire condo,Entire home/apt,8,2.5,3.0,439.67,439.67,2.0,433,4.95,Rome
932380,41.9092271,12.4775632,Entire rental unit,Entire home/apt,4,1.0,1.0,308.25,308.25,4.0,94,4.85,Rome
935007,41.95959,12.40996,Private room in bed and breakfast,Private room,3,2.0,2.0,99.5,99.5,2.0,108,4.58,Rome
936100,41.9081,12.47816,Entire condo,Entire home/apt,4,1.0,2.0,256.0,256.0,1.0,293,4.7,Rome
937861,41.9105,12.49873,Entire rental unit,Entire home/apt,7,2.0,3.0,168.56,168.56,2.0,322,4.93,Rome
943348,41.89531,12.44385,Entire rental unit,Entire home/apt,1,1.0,1.0,32.32,32.32,31.0,89,4.33,Rome
944491,41.900909,12.427249,Private room in bed and breakfast,Private room,2,1.0,1.0,118.0,118.0,3.0,337,4.96,Rome
944620,41.89658,12.49545,Entire rental unit,Entire home/apt,2,1.0,1.0,199.33,199.33,3.0,280,4.6,Rome
946643,41.90756,12.47821,Entire rental unit,Entire home/apt,2,1.0,1.0,194.0,194.0,2.0,379,4.82,Rome
947193,41.907493591308594,12.456730842590332,Entire rental unit,Entire home/apt,7,2.0,2.0,229.0,229.0,1.0,145,4.71,Rome
951498,41.89549,12.45129,Entire home,Entire home/apt,3,1.0,2.0,172.0,172.0,1.0,478,4.83,Rome
953372,41.75592,12.43938,Entire rental unit,Entire home/apt,4,2.0,2.0,90.0,90.0,2.0,1,5.0,Rome
954590,41.89658,12.49545,Entire rental unit,Entire home/apt,2,1.0,1.0,199.33,199.33,3.0,256,4.7,Rome
954760,41.8854,12.54154,Entire rental unit,Entire home/apt,2,1.0,1.0,112.0,112.0,1.0,192,4.59,Rome
956558,41.89362,12.44487,Entire rental unit,Entire home/apt,4,1.0,1.0,143.0,143.0,1.0,83,4.89,Rome
958119,41.85701,12.49478,Entire rental unit,Entire home/apt,4,1.0,2.0,84.5,84.5,1.0,263,4.63,Rome
958253,41.89032,12.46699,Entire rental unit,Entire home/apt,2,1.0,1.0,154.06,154.06,2.0,325,4.69,Rome
959198,41.90154,12.48127,Entire rental unit,Entire home/apt,2,1.0,1.0,314.0,314.0,2.0,131,4.86,Rome
963119,41.902615,12.421509,Entire vacation home,Entire home/apt,5,1.0,2.0,122.45,122.45,2.0,70,4.62,Rome
965158,41.89737,12.48826,Entire condo,Entire home/apt,4,1.0,1.0,139.0,139.0,2.0,384,4.48,Rome
965942,41.90097,12.47584,Entire condo,Entire home/apt,2,1.0,2.0,262.5,262.5,2.0,481,4.89,Rome
965980,41.9657,12.44029,Room in bed and breakfast,Hotel room,4,1.0,1.0,222.0,222.0,1.0,1,5.0,Rome
968004,41.89157,12.4669,Entire rental unit,Entire home/apt,3,1.0,1.0,177.0,177.0,3.0,218,4.84,Rome
969018,41.89835,12.47618,Entire rental unit,Entire home/apt,10,3.5,3.0,731.0,731.0,1.0,141,4.74,Rome
969606,41.88824,12.47805,Entire condo,Entire home/apt,4,2.0,2.0,211.5,211.5,2.0,248,4.66,Rome
969865,41.90817260742188,12.446703910827637,Entire rental unit,Entire home/apt,6,2.0,2.0,201.67,201.67,3.0,131,4.85,Rome
971894,41.90031,12.45565,Entire rental unit,Entire home/apt,6,1.0,2.0,251.5,251.5,2.0,35,4.94,Rome
971905,41.89516,12.50554,Entire loft,Entire home/apt,2,1.0,1.0,140.6,140.6,1.0,837,4.8,Rome
974699,41.89539,12.50479,Entire rental unit,Entire home/apt,2,1.0,2.0,52.14,52.14,31.0,362,4.43,Rome
976389,41.86744,12.46922,Entire rental unit,Entire home/apt,2,1.0,1.0,102.71,102.71,1.0,52,4.67,Rome
982623,41.88534,12.53069,Entire rental unit,Entire home/apt,3,1.0,2.0,76.05,76.05,7.0,265,4.86,Rome
984119,41.90547,12.47628,Entire rental unit,Entire home/apt,5,3.0,2.0,234.51,234.51,1.0,302,4.5,Rome
984327,41.90079553363213,12.474070287071848,Entire rental unit,Entire home/apt,6,2.0,2.0,428.0,428.0,3.0,473,4.71,Rome
984549,41.91456,12.43849,Entire rental unit,Entire home/apt,5,1.0,2.0,356.16,356.16,31.0,79,4.49,Rome
984559,41.89486,12.49403,Entire rental unit,Entire home/apt,4,1.0,1.0,148.36,148.36,2.0,372,4.74,Rome
988524,41.88709,12.50933,Entire rental unit,Entire home/apt,7,1.0,3.0,224.0,224.0,1.0,487,4.85,Rome
988700,41.825142307718174,12.401173263788223,Entire guest suite,Entire home/apt,4,1.0,1.0,85.0,85.0,1.0,158,4.71,Rome
991917,41.87484,12.48448,Entire rental unit,Entire home/apt,5,2.0,2.0,123.3,123.3,31.0,23,4.68,Rome
993609,41.90506,12.45957,Entire vacation home,Entire home/apt,5,1.0,2.0,154.5,154.5,2.0,511,4.94,Rome
994966,41.89769,12.50493,Entire rental unit,Entire home/apt,6,1.5,3.0,147.4,147.4,5.0,355,4.56,Rome
998427,41.8903,12.46801,Entire loft,Entire home/apt,2,1.0,1.0,103.0,103.0,1.0,503,4.71,Rome
1000039,41.90560199999999,12.482566,Entire condo,Entire home/apt,4,2.0,2.0,493.5,493.5,2.0,355,4.96,Rome
1002897,41.89752,12.45112,Entire rental unit,Entire home/apt,9,3.0,3.0,330.0,330.0,1.0,184,4.8,Rome
1003046,41.9005,12.47087,Entire rental unit,Entire home/apt,6,2.0,2.0,255.5,255.5,2.0,350,4.67,Rome
1003392,41.89824,12.44937,Entire rental unit,Entire home/apt,4,1.0,1.0,122.11,122.11,1.0,97,4.77,Rome
1004844,41.90706,12.44367,Entire rental unit,Entire home/apt,4,1.0,2.0,167.67,167.67,3.0,72,4.94,Rome
1006879,41.89307,12.47499,Entire rental unit,Entire home/apt,2,1.0,1.0,147.21,147.21,3.0,340,4.76,Rome
1008155,41.89262,12.46727,Entire rental unit,Entire home/apt,4,2.0,2.0,178.77,178.77,31.0,157,4.48,Rome
1008848,41.90795,12.43465,Entire rental unit,Entire home/apt,2,1.0,1.0,147.0,147.0,1.0,122,4.85,Rome
1013370,41.93482,12.53119,Entire rental unit,Entire home/apt,5,2.0,2.0,169.0,169.0,1.0,47,4.83,Rome
1018446,41.90611,12.49923,Room in bed and breakfast,Hotel room,2,1.0,1.0,115.31,115.31,31.0,14,4.71,Rome
1019643,41.90936,12.4794,Entire rental unit,Entire home/apt,4,1.0,1.0,76.08,76.08,31.0,321,4.78,Rome
1026336,41.8763,12.45925,Entire condo,Entire home/apt,12,4.0,4.0,375.0,375.0,3.0,5,4.6,Rome
1034024,42.12044844840988,12.323826556859208,Entire rental unit,Entire home/apt,5,2.0,2.0,285.0,285.0,2.0,5,5.0,Rome
1040846,41.88122,12.45848,Private room in rental unit,Private room,2,2.0,2.0,137.0,137.0,1.0,243,4.75,Rome
1042725,41.89766,12.51445,Entire rental unit,Entire home/apt,5,1.0,2.0,114.25,114.25,1.0,148,4.66,Rome
1045646,41.89825,12.49633,Entire rental unit,Entire home/apt,3,1.0,1.0,221.5,221.5,2.0,112,4.59,Rome
1047490,41.91390228271485,12.502245903015137,Entire condo,Entire home/apt,4,1.0,1.0,198.0,198.0,1.0,143,4.74,Rome
1047661,41.90574,12.50219,Entire rental unit,Entire home/apt,7,2.0,3.0,483.33,483.33,3.0,26,4.88,Rome
1049639,41.89165,12.50563,Entire rental unit,Entire home/apt,4,1.0,2.0,160.0,160.0,1.0,777,4.88,Rome
1049640,41.88957,12.50161,Entire rental unit,Entire home/apt,4,1.0,2.0,172.0,172.0,1.0,930,4.89,Rome
1049890,41.90053441915944,12.467804941864022,Entire rental unit,Entire home/apt,4,1.0,1.0,183.45,183.45,2.0,360,4.71,Rome
1050056,41.91142,12.43943,Entire vacation home,Entire home/apt,4,1.0,1.0,125.12,125.12,2.0,228,4.91,Rome
1054864,41.92521,12.46114,Entire condo,Entire home/apt,10,2.0,4.0,240.03,240.03,2.0,229,4.78,Rome
1061245,41.89149,12.5281,Entire loft,Entire home/apt,1,1.0,1.0,119.0,119.0,2.0,162,4.86,Rome
1067728,41.90259,12.50539,Entire rental unit,Entire home/apt,3,1.0,1.0,144.55,144.55,2.0,449,4.71,Rome
1069884,41.89372,12.47905,Entire condo,Entire home/apt,4,1.0,2.0,176.35,176.35,20.0,57,4.89,Rome
1072962,41.88866,12.47242,Entire rental unit,Entire home/apt,3,1.0,1.0,155.0,155.0,1.0,687,4.82,Rome
1078734,41.8905,12.48163,Entire rental unit,Entire home/apt,2,1.0,1.0,201.67,201.67,1.0,42,4.88,Rome
1082840,41.93857,12.54081,Entire rental unit,Entire home/apt,3,1.0,2.0,142.0,142.0,2.0,28,4.75,Rome
1082841,41.73783,12.35433,Entire home,Entire home/apt,4,1.0,2.0,108.5,108.5,2.0,120,4.9,Rome
1084634,41.89617,12.44631,Entire rental unit,Entire home/apt,4,1.0,1.0,145.0,145.0,1.0,178,4.74,Rome
1084807,41.90962,12.45914,Entire rental unit,Entire home/apt,12,3.0,4.0,708.0,708.0,1.0,245,4.78,Rome
1085980,41.90114,12.48452,Entire loft,Entire home/apt,2,1.0,1.0,182.0,182.0,1.0,316,4.49,Rome
1086785,41.87749,12.46875,Entire rental unit,Entire home/apt,4,1.0,1.0,194.67,194.67,3.0,191,4.77,Rome
1093514,41.90858,12.45363,Entire rental unit,Entire home/apt,5,2.0,2.0,274.0,274.0,1.0,66,4.91,Rome
1093536,41.8789,12.51843,Entire rental unit,Entire home/apt,5,2.0,2.0,211.5,211.5,1.0,301,4.96,Rome
1098701,41.89967,12.46256,Entire rental unit,Entire home/apt,5,1.0,1.0,274.0,274.0,1.0,132,4.67,Rome
1099890,41.89806,12.46219,Entire rental unit,Entire home/apt,6,1.0,2.0,305.0,305.0,1.0,198,4.67,Rome
1108531,41.89012,12.47286,Entire rental unit,Entire home/apt,7,2.0,3.0,277.0,277.0,1.0,715,4.81,Rome
1113395,41.88984,12.47577,Entire loft,Entire home/apt,2,2.0,1.0,211.26,211.26,2.0,314,4.81,Rome
1114163,41.89753,12.46893,Room in boutique hotel,Private room,2,1.0,1.0,151.0,151.0,1.0,99,4.89,Rome
1116417,41.88701248168945,12.468778610229492,Entire condo,Entire home/apt,2,1.0,1.0,108.67,108.67,3.0,333,4.43,Rome
1125570,41.85202,12.5674,Entire rental unit,Entire home/apt,3,1.0,1.0,111.0,111.0,3.0,65,4.85,Rome
1126422,41.90551,12.44701,Entire condo,Entire home/apt,4,1.5,2.0,190.67,190.67,3.0,107,4.96,Rome
1127071,41.90132461661376,12.47038437070752,Entire loft,Entire home/apt,2,1.0,1.0,154.5,154.5,2.0,494,4.95,Rome
1136511,41.89616,12.43711,Entire condo,Entire home/apt,4,1.0,1.0,112.06,112.06,3.0,68,4.78,Rome
1136842,41.89841842651367,12.468067169189451,Room in boutique hotel,Private room,16,8.5,8.0,169.0,169.0,1.0,13,4.23,Rome
1137487,41.88591,12.53853,Entire rental unit,Entire home/apt,3,1.0,1.0,124.0,124.0,1.0,20,4.7,Rome
1140116,41.89544,12.473,Entire rental unit,Entire home/apt,6,2.0,2.0,304.33,304.33,3.0,347,4.71,Rome
1147091,41.89348,12.47171,Entire rental unit,Entire home/apt,6,2.0,2.0,312.0,312.0,1.0,251,4.77,Rome
1147741,41.88852,12.50673,Entire rental unit,Entire home/apt,5,2.0,2.0,286.0,286.0,1.0,484,4.9,Rome
1149356,41.89467,12.46509,Private room in farm stay,Private room,6,3.0,3.0,502.33,502.33,3.0,19,4.84,Rome
1153507,41.89576,12.51466,Entire rental unit,Entire home/apt,4,1.0,2.0,117.67,117.67,3.0,213,4.65,Rome
1156028,41.89342,12.49407,Entire condo,Entire home/apt,6,2.0,3.0,1050.0,1050.0,2.0,114,4.95,Rome
1157936,41.88074,12.46692,Entire rental unit,Entire home/apt,4,1.0,2.0,171.33,171.33,1.0,167,4.87,Rome
1165064,41.88463,12.53813,Private room in home,Private room,4,1.0,1.0,81.03,81.03,2.0,468,4.58,Rome
1165204,41.91008,12.47983,Entire vacation home,Entire home/apt,3,1.0,1.0,325.0,325.0,2.0,12,4.42,Rome
1173808,41.91294,12.45542,Entire rental unit,Entire home/apt,5,1.0,2.0,229.0,229.0,2.0,6,3.83,Rome
1189026,41.89542,12.45394,Entire condo,Entire home/apt,2,1.0,1.0,179.0,179.0,1.0,751,4.77,Rome
1193247,41.90037,12.4747,Entire rental unit,Entire home/apt,6,1.0,2.0,208.0,208.0,2.0,189,4.34,Rome
1202234,41.88874,12.42394,Entire vacation home,Entire home/apt,5,1.0,1.0,270.5,270.5,2.0,18,4.41,Rome
1222414,41.88894,12.46845,Entire rental unit,Entire home/apt,2,1.0,1.0,172.0,172.0,2.0,54,4.52,Rome
1224367,41.8976,12.47883,Private room in bed and breakfast,Private room,2,1.0,1.0,167.0,167.0,1.0,212,4.79,Rome
1231282,41.86342,12.48209,Entire condo,Entire home/apt,6,2.0,3.0,196.67,196.67,3.0,129,4.94,Rome
1234346,41.90136,12.48088,Entire loft,Entire home/apt,3,1.0,1.0,194.0,194.0,2.0,86,4.88,Rome
1234389,41.88786,12.50851,Entire condo,Entire home/apt,4,1.0,2.0,220.0,220.0,2.0,156,4.67,Rome
1242019,41.88888,12.49431,Entire vacation home,Entire home/apt,3,1.0,1.0,156.0,156.0,2.0,413,4.9,Rome
1247378,41.88862,12.4978,Entire serviced apartment,Entire home/apt,4,1.0,1.0,234.33,234.33,2.0,19,4.79,Rome
1247379,41.88868,12.49666,Entire serviced apartment,Entire home/apt,4,1.0,1.0,290.0,290.0,2.0,19,4.84,Rome
